gameId,playId,playDesc
59075,2925,"(12:45) (Shotgun) 17-B.Mayfield pass incomplete short right. PENALTY on DEN-5-R.Gregory, Roughing the Passer, 5 yards, enforced at DEN 9 - No Play."
59075,3291,"TWO-POINT CONVERSION ATTEMPT. 3-R.Wilson pass to 14-C.Sutton is incomplete. ATTEMPT FAILS. PENALTY on LA-5-J.Ramsey, Defensive Pass Interference, 1 yard, enforced at LA 2 - No Play."
59075,3316,"TWO-POINT CONVERSION ATTEMPT. 3-R.Wilson pass to 80-G.Dulcich is incomplete. ATTEMPT FAILS. PENALTY on LA-2-T.Hill, Defensive Holding, 0 yards, enforced at LA 1 - No Play."
59076,57,"(15:00) 12-T.Brady pass incomplete deep right to 6-J.Jones. PENALTY on ARZ-33-A.Hamilton, Defensive Pass Interference, 30 yards, enforced at TB 25 - No Play."
59076,521,"(7:38) (Shotgun) PENALTY on TB-72-J.Wells, False Start, 5 yards, enforced at TB 43 - No Play."
59076,628,"(5:37) (Shotgun) 6-J.Conner left tackle to TB 48 for 3 yards (9-J.Tryon). PENALTY on ARZ-75-M.Garcia, Offensive Holding, 10 yards, enforced at ARZ 49 - No Play."
59076,1338,"(9:42) (Shotgun) 12-T.Brady pass short right to 6-J.Jones for 10 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TB, Illegal Shift, 5 yards, enforced at ARZ 10 - No Play."
59076,1374,"(9:36) (Shotgun) 12-T.Brady pass short left to 88-C.Otton to ARZ 5 for 10 yards (9-I.Simmons). PENALTY on TB-78-T.Wirfs, Offensive Holding, 10 yards, enforced at ARZ 15 - No Play."
59076,2067,"(:28) (Shotgun) 19-T.McSorley pass deep left to 83-G.Dortch ran ob at TB 39 for 17 yards. Penalty on TB-45-D.White, Defensive Offside, declined."
59076,2438,"(11:45) 5-J.Camarda punts 52 yards to ARZ 31, Center-97-Z.Triner. 15-P.Cooper to ARZ 33 for 2 yards (27-Z.McCollum). Penalty on ARZ-35-C.Matthew, Offensive Holding, declined. PENALTY on ARZ-51-T.Vallejo, Unnecessary Roughness, 15 yards, enforced at ARZ 33."
59076,2485,"(11:36) 6-J.Conner left end pushed ob at ARZ 24 for 6 yards (23-S.Murphy-Bunting). PENALTY on ARZ-87-M.Williams, Offensive Holding, 9 yards, enforced at ARZ 18 - No Play."
59076,2756,"(5:34) PENALTY on TB-88-C.Otton, False Start, 5 yards, enforced at ARZ 41 - No Play."
59076,3984,"(2:27) (Shotgun) 19-T.McSorley pass short left to 85-T.McBride pushed ob at ARZ 28 for 3 yards (31-A.Winfield). PENALTY on ARZ-53-B.Price, Ineligible Downfield Pass, 5 yards, enforced at ARZ 25 - No Play."
59076,4321,"(:04) (Shotgun) PENALTY on ARZ-2-M.Brown, False Start, 5 yards, enforced at ARZ 49 - No Play."
59076,4750,"(5:11) PENALTY on TB-73-B.Walton, False Start, 5 yards, enforced at ARZ 19 - No Play."
59077,843,"(1:16) 6-M.Haack punts 43 yards to LAC 31, Center-46-L.Rhodes. 1-D.Carter pushed ob at LAC 46 for 15 yards (41-G.Stuard). PENALTY on LAC-36-J.Taylor, Offensive Holding, 10 yards, enforced at LAC 40."
59077,1241,"(8:38) (Shotgun) 21-Z.Moss up the middle to IND 16 for 3 yards (3-D.James, 96-B.Fehoko). PENALTY on IND-81-M.Alie-Cox, Offensive Holding, 6 yards, enforced at IND 13 - No Play."
59077,1318,"(6:48) (Shotgun) PENALTY on IND-1-P.Campbell, False Start, 5 yards, enforced at IND 29 - No Play."
59077,1341,"(6:25) (Shotgun) 9-N.Foles pass short right to 11-M.Pittman to IND 31 for 7 yards (3-D.James, 49-D.Tranquill). PENALTY on LAC-3-D.James, Face Mask, 15 yards, enforced at IND 31."
59077,1397,"(5:23) (Shotgun) 9-N.Foles pass incomplete short right to 16-A.Dulin. PENALTY on LAC-3-D.James, Disqualification, 15 yards, enforced at LAC 46 - No Play."
59077,1529,"(4:21) (Shotgun) PENALTY on LAC-77-Z.Johnson, False Start, 5 yards, enforced at LAC 25 - No Play."
59077,1964,"(13:41) 10-J.Herbert pass deep middle to 89-D.Parham to IND 31 for 30 yards (58-B.Okereke; 26-R.McLeod). PENALTY on LAC-79-T.Pipkins, Offensive Holding, 10 yards, enforced at LAC 39 - No Play."
59077,2815,"(12:48) (Shotgun) PENALTY on LAC-63-C.Linsley, False Start, 5 yards, enforced at IND 46 - No Play."
59173,1643,"(1:12) (Shotgun) 15-P.Mahomes pass short middle to 83-N.Gray to DET 48 for 6 yards (31-K.Joseph). PENALTY on KC-65-T.Smith, Offensive Holding, 10 yards, enforced at KC 46 - No Play."
59173,2228,"(12:50) 5-D.Montgomery right guard to DET 7 for no gain (56-G.Karlaftis). Penalty on DET-58-P.Sewell, Unnecessary Roughness, offsetting. Penalty on KC-32-N.Bolton, Unnecessary Roughness, offsetting."
59173,2638,"(7:31) (Shotgun) 16-J.Goff pass short right to 87-S.LaPorta to KC 47 for 12 yards (2-J.Williams). Penalty on KC-38-L.Sneed, Defensive Holding, declined."
59173,2872,"(3:07) 15-P.Mahomes pass incomplete deep middle to 84-Ju.Watson. PENALTY on DET-1-C.Sutton, Defensive Pass Interference, 41 yards, enforced at KC 34 - No Play."
59173,3055,"(2:06) (Shotgun) 16-J.Goff pass incomplete short right. PENALTY on DET-5-D.Montgomery, Tripping, 12 yards, enforced at DET 25 - No Play."
59173,3437,"(10:46) (Shotgun) PENALTY on DET, Delay of Game, 5 yards, enforced at DET 28 - No Play."
59173,3486,"(10:08) 16-J.Goff pass short right to 89-B.Wright to DET 49 for 8 yards (54-L.Chenal, 20-J.Reid). Penalty on KC-56-G.Karlaftis, Defensive Holding, declined."
59173,3765,"(5:07) PENALTY on DET-77-F.Ragnow, False Start, 5 yards, enforced at DET 34 - No Play."
59173,3935,"(2:25) (Shotgun) 15-P.Mahomes pass short right to 24-S.Moore to DET 38 for 17 yards (1-C.Sutton) [53-C.Harris]. PENALTY on KC-79-D.Smith, Offensive Holding, 10 yards, enforced at KC 45 - No Play."
59173,4017,"(2:09) (Shotgun) PENALTY on KC-74-J.Taylor, False Start, 5 yards, enforced at KC 35 - No Play."
59174,132,"(13:12) 13-B.Pinion punts 31 yards to 50, Center-49-L.McCullough, out of bounds. PENALTY on CAR-42-S.Franklin, Offensive Holding, 10 yards, enforced at 50."
59174,567,"(2:47) (Shotgun) 9-B.Young pass short right to 19-A.Thielen to CAR 20 for 6 yards (27-R.Grant). PENALTY on CAR-19-A.Thielen, Offensive Pass Interference, 7 yards, enforced at CAR 14 - No Play."
59174,615,"(2:16) (Shotgun) PENALTY on CAR, Delay of Game, 4 yards, enforced at CAR 7 - No Play."
59174,986,"(13:33) (No Huddle, Shotgun) PENALTY on CAR, Defensive Too Many Men on Field, 5 yards, enforced at ATL 15 - No Play."
59174,1010,"(13:09) (Shotgun) 9-D.Ridder pass short right to 8-K.Pitts to ATL 46 for 26 yards (24-V.Bell). PENALTY on ATL-5-D.London, Illegal Shift, 5 yards, enforced at ATL 20 - No Play."
59174,1537,"(3:42) PENALTY on ATL-81-J.Smith, False Start, 5 yards, enforced at ATL 37 - No Play."
59174,1561,"(3:23) (Shotgun) 9-D.Ridder scrambles right end pushed ob at ATL 37 for 5 yards (49-F.Luvu). PENALTY on ATL-76-K.McGary, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
59174,2389,"(6:48) (Shotgun) 9-B.Young pass short middle intended for 88-T.Marshall INTERCEPTED by 3-J.Bates at ATL 49. 3-J.Bates to ATL 49 for no gain (88-T.Marshall). PENALTY on CAR-80-I.Thomas, Unnecessary Roughness, 15 yards, enforced at ATL 49."
59174,2605,"(2:58) (No Huddle, Shotgun) 9-B.Young pass incomplete short left to 88-T.Marshall. PENALTY on ATL-33-T.Flowers, Defensive Pass Interference, 9 yards, enforced at CAR 47 - No Play."
59174,2639,"(2:54) (Shotgun) 6-M.Sanders right end to ATL 40 for 4 yards (3-J.Bates). PENALTY on CAR-15-J.Mingo, Illegal Formation, 5 yards, enforced at ATL 44 - No Play."
59174,2962,"6-Y.Koo extra point is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion. PENALTY on CAR, Illegal Formation, 5 yards, enforced between downs."
59174,3123,"(11:50) (Shotgun) PENALTY on CAR-79-I.Ekwonu, False Start, 5 yards, enforced at CAR 41 - No Play."
59174,3195,"(10:57) 7-B.Robinson right end to ATL 49 for 14 yards (49-F.Luvu). FUMBLES (49-F.Luvu), recovered by ATL-76-K.McGary at CAR 48. 76-K.McGary to CAR 48 for no gain (0-B.Burns). PENALTY on ATL-63-C.Lindstrom, Offensive Holding, 10 yards, enforced at ATL 35 - No Play."
59174,3332,"(8:30) 13-B.Pinion punts 55 yards to CAR 5, Center-49-L.McCullough. 11-I.Smith-Marsette to CAR 1 for -4 yards (46-P.Hesse). Penalty on ATL-46-P.Hesse, Horse Collar Tackle, offsetting. Penalty on CAR-13-T.Hill, Unnecessary Roughness, offsetting."
59174,3533,"(5:05) (Shotgun) 9-D.Ridder pass deep right to 8-K.Pitts to CAR 7 for 34 yards (24-V.Bell). Penalty on CAR-23-C.Henderson, Defensive Pass Interference, declined."
59174,4071,"(1:57) (Shotgun) 9-B.Young pass short left to 15-J.Mingo to ATL 42 for 5 yards (33-T.Flowers). PENALTY on ATL-44-T.Andersen, Defensive Holding, 4 yards, enforced at ATL 47 - No Play."
59174,4203,"(:56) (Shotgun) 9-B.Young pass incomplete short left to 30-C.Hubbard. PENALTY on CAR-11-I.Smith-Marsette, Offensive Pass Interference, 10 yards, enforced at ATL 29 - No Play."
59175,108,"15-K.Fairbairn kicks 67 yards from HST 35 to BLT -2. 13-D.Duvernay to BLT 28 for 30 yards (23-E.Murray). PENALTY on BLT-26-G.Stone, Illegal Block Above the Waist, 8 yards, enforced at BLT 16."
59175,309,"(11:06) 16-T.Zentner punts 43 yards to BLT 15, Center-46-J.Weeks, fair catch by 13-D.Duvernay. PENALTY on BLT-29-A.Washington, Running Into the Kicker, 5 yards, enforced at HST 42 - No Play."
59175,483,"(8:27) (Shotgun) PENALTY on BLT-78-M.Moses, False Start, 5 yards, enforced at HST 20 - No Play."
59175,616,"(6:39) (Shotgun) 7-C.Stroud pass short left to 3-N.Dell ran ob at HST 31 for 9 yards. PENALTY on HST-78-L.Tunsil, Offensive Holding, 10 yards, enforced at HST 22 - No Play."
59175,808,"(3:10) (Shotgun) 8-L.Jackson left tackle to HST 33 for 4 yards (42-C.Littleton). PENALTY on BLT-35-G.Edwards, Illegal Motion, 5 yards, enforced at HST 37 - No Play."
59175,923,"(1:20) (No Huddle, Shotgun) 4-Z.Flowers right end to HST 8 for 3 yards (6-D.Perryman). PENALTY on HST-5-J.Pitre, Low Block, 4 yards, enforced at HST 8."
59175,1134,"(14:53) (Shotgun) 8-L.Jackson pass incomplete deep left to 3-O.Beckham. PENALTY on HST-21-S.Nelson, Defensive Pass Interference, 26 yards, enforced at BLT 32 - No Play."
59175,1191,"(14:10) (Shotgun) 8-L.Jackson pass short right to 27-J.Dobbins pushed ob at HST 34 for 6 yards (48-C.Harris). PENALTY on BLT-79-R.Stanley, Illegal Use of Hands, 10 yards, enforced at HST 40 - No Play."
59175,1257,"(13:03) (Shotgun) 8-L.Jackson pass incomplete short right [5-J.Pitre]. PENALTY on BLT-8-L.Jackson, Intentional Grounding, 14 yards, enforced at HST 42."
59175,1820,"(2:01) (Punt formation) PENALTY on BLT-80-I.Likely, False Start, 5 yards, enforced at BLT 44 - No Play."
59175,1864,"(1:54) (Shotgun) 26-D.Singletary left guard to HST 16 for 4 yards (92-J.Madubuike; 58-M.Pierce). PENALTY on BLT-92-J.Madubuike, Face Mask, 15 yards, enforced at HST 16."
59175,2056,"(:31) (Shotgun) PENALTY on HST-78-L.Tunsil, False Start, 5 yards, enforced at BLT 37 - No Play."
59175,2080,"(:31) (Shotgun) 7-C.Stroud pass incomplete deep right to 3-N.Dell. PENALTY on BLT-98-T.Jones, Roughing the Passer, 15 yards, enforced at BLT 42 - No Play."
59175,2296,"(14:05) (Shotgun) 7-C.Stroud pass short left to 31-D.Pierce to HST 23 for 9 yards (21-B.Stephens; 6-P.Queen). Penalty on HST, Illegal Shift, declined."
59175,2571,"(Kick formation) PENALTY on HST-96-M.Collins, Defensive Offside, 1 yard, enforced at HST 15 - No Play."
59175,2645,"(9:55) 31-D.Pierce right end to HST 28 for 3 yards (0-R.Smith, 6-P.Queen). PENALTY on BLT-92-J.Madubuike, Defensive Holding, 5 yards, enforced at HST 28."
59175,2700,"(8:59) 7-C.Stroud pass short right to 47-A.Beck to HST 36 for -1 yards (40-M.Harrison). PENALTY on HST-74-J.Jones, Offensive Holding, 10 yards, enforced at HST 37 - No Play."
59175,2895,"(6:07) (Shotgun) 8-L.Jackson pass incomplete deep right to 3-O.Beckham. PENALTY on HST-24-D.Stingley, Defensive Pass Interference, 17 yards, enforced at HST 23 - No Play."
59175,3180,"(2:20) (No Huddle, Shotgun) 7-C.Stroud pass short left to 2-R.Woods to BLT 29 for 9 yards (21-B.Stephens). PENALTY on HST-74-J.Jones, Offensive Holding, 10 yards, enforced at BLT 38 - No Play."
59175,3383,"(:04) (No Huddle) 7-C.Stroud pass short right to 84-T.Quitoriano pushed ob at BLT 17 for 11 yards (0-R.Smith; 14-K.Hamilton). PENALTY on BLT-92-J.Madubuike, Face Mask, 9 yards, enforced at BLT 17."
59175,3538,"(14:55) (Shotgun) 7-C.Stroud pass short right to 85-N.Brown pushed ob at BLT 8 for 11 yards (0-R.Smith) [99-O.Oweh]. PENALTY on HST, Illegal Shift, 5 yards, enforced at BLT 19 - No Play."
59175,3669,"(13:09) (Shotgun) PENALTY on BLT-79-R.Stanley, False Start, 5 yards, enforced at BLT 27 - No Play."
59175,3806,"(10:36) (Shotgun) 8-L.Jackson sacked at BLT 37 for -6 yards (51-W.Anderson). Penalty on BLT-78-M.Moses, Offensive Holding, declined."
59175,4043,"(6:45) (Shotgun) 8-L.Jackson pass short left to 3-O.Beckham to HST 7 for 2 yards (21-S.Nelson). PENALTY on BLT, Illegal Formation, 5 yards, enforced at HST 9 - No Play."
59176,467,"(7:10) (Punt formation) PENALTY on CIN-59-A.Davis-Gaither, False Start, 5 yards, enforced at CIN 23 - No Play."
59176,1094,"(14:04) (Shotgun) PENALTY on CIN, Delay of Game, 5 yards, enforced at CIN 17 - No Play."
59176,1169,"(13:17) 66-J.Hudson reported in as eligible.  34-J.Ford left guard to CIN 47 for 9 yards (23-D.Hill). PENALTY on CLV-75-J.Bitonio, Offensive Holding, 10 yards, enforced at CLV 47."
59176,1585,"(5:55) (Run formation) PENALTY on CLV, Delay of Game, 5 yards, enforced at CLV 40 - No Play."
59176,1609,"(5:55) 13-C.Bojorquez punts 56 yards to CIN 9, Center-47-C.Hughlett. 15-C.Jones to CIN 10 for 1 yard (29-C.Mitchell). PENALTY on CIN-35-J.Davis, Unnecessary Roughness, 5 yards, enforced at CIN 10."
59176,1711,"(4:18) (Shotgun) 28-J.Mixon left guard to CIN 14 for no gain (6-J.Owusu-Koramoah). Penalty on CIN, Illegal Shift, declined."
59176,1901,"(2:00) (Shotgun) 9-J.Burrow pass short right to 1-J.Chase pushed ob at CIN 27 for 3 yards (0-G.Newsome). PENALTY on CIN, Illegal Formation, 5 yards, enforced at CIN 24 - No Play."
59176,2540,"(12:48) (Shotgun) 9-J.Burrow pass incomplete deep right to 1-J.Chase. PENALTY on CLV-21-D.Ward, Defensive Pass Interference, 18 yards, enforced at 50 - No Play."
59176,2718,"(11:05) 53-N.Harris reported in as eligible.  24-N.Chubb left guard to CIN 41 for 1 yard (98-D.Reader). PENALTY on CLV, Illegal Formation, 5 yards, enforced at CIN 42 - No Play."
59176,2775,"(9:53) (Shotgun) 4-D.Watson pass short left intended for 8-E.Moore INTERCEPTED by 23-D.Hill (95-Z.Carter) at CIN 30. 23-D.Hill pushed ob at 50 for 20 yards (71-J.Wills). Penalty on CLV-77-W.Teller, Offensive Holding, declined."
59176,3954,"(5:24) 13-C.Bojorquez punts 57 yards to CIN 18, Center-47-C.Hughlett. 15-C.Jones to CIN 33 for 15 yards (40-M.Adams). PENALTY on CLV-29-C.Mitchell, Player Out of Bounds on Kick, 5 yards, enforced at CIN 33."
59177,992,"(13:47) (Shotgun) 1-T.Etienne up the middle to IND 47 for 6 yards (44-Z.Franklin; 45-E.Speed). PENALTY on IND-99-D.Buckner, Defensive Holding, 5 yards, enforced at IND 47."
59177,1171,"(13:19) 16-T.Lawrence pass short right intended for 4-T.Bigsby INTERCEPTED by 38-T.Brown [90-G.Stewart] at IND 41. 38-T.Brown to JAX 25 for 34 yards (4-T.Bigsby). Penalty on JAX-4-T.Bigsby, Illegal Formation, declined."
59177,1479,"(9:40) (Shotgun) PENALTY on IND-14-A.Pierce, False Start, 5 yards, enforced at JAX 44 - No Play."
59177,1805,"(4:43) (Shotgun) 5-A.Richardson pass short middle to 85-A.Ogletree to IND 44 for 20 yards (5-A.Cisco). PENALTY on JAX-5-A.Cisco, Unnecessary Roughness, 15 yards, enforced at IND 44."
59177,2311,"(13:38) (No Huddle, Shotgun) 5-A.Richardson pass short right to 26-E.Hull to JAX 47 for no gain (33-D.Lloyd). PENALTY on JAX-33-D.Lloyd, Unnecessary Roughness, 15 yards, enforced at JAX 47 - No Play."
59177,2394,"(12:28) (No Huddle, Shotgun) 26-E.Hull right end to JAX 10 for 11 yards (5-A.Cisco). IND-26-E.Hull was injured during the play. His return is Questionable.  PENALTY on IND-75-W.Fries, Illegal Blindside Block, 15 yards, enforced at JAX 20."
59177,3072,"(3:10) 16-T.Lawrence pass deep right to 0-C.Ridley to IND 30 for 24 yards (23-K.Moore). PENALTY on JAX-72-W.Little, Offensive Holding, 10 yards, enforced at JAX 46 - No Play."
59177,3292,"(1:03) (Shotgun) 35-D.Jackson right end pushed ob at IND 43 for 16 yards (5-A.Cisco). PENALTY on IND-11-M.Pittman, Offensive Holding, 10 yards, enforced at IND 27 - No Play."
59177,3609,"(11:31) (Shotgun) 5-A.Richardson pass short middle to 11-M.Pittman to IND 49 for 4 yards (31-Dari.Williams). PENALTY on JAX-44-T.Walker, Defensive Offside, 5 yards, enforced at IND 45 - No Play."
59178,100,"(14:27) (Shotgun) PENALTY on MIN-75-B.O'Neill, False Start, 5 yards, enforced at MIN 33 - No Play."
59178,219,"(14:04) (Shotgun) 6-B.Mayfield pass short right to 1-R.White pushed ob at TB 35 for 2 yards (5-M.Blackmon). Penalty on TB-67-L.Goedeke, Offensive Holding, declined."
59178,1008,"(1:14) 14-R.Wright punts 55 yards to TB 20, Center-42-A.DePaola. 83-D.Thompkins pushed ob at TB 20 for no gain (11-N.Thompson). PENALTY on TB-8-S.Dennis, Offensive Holding, 10 yards, enforced at TB 20."
59178,1153,"(14:21) 5-J.Camarda punts 63 yards to MIN 20, Center-97-Z.Triner. 4-B.Powell to MIN 35 for 15 yards (26-K.Merriweather). PENALTY on MIN-83-J.Nailor, Offensive Holding, 10 yards, enforced at MIN 27."
59178,1326,"(11:21) (No Huddle, Shotgun) 8-K.Cousins pass deep middle to 3-J.Addison for 39 yards, TOUCHDOWN. Penalty on TB-35-J.Dean, Illegal Contact, declined."
59178,1496,"(9:49) (Punt formation) PENALTY on TB, Delay of Game, 5 yards, enforced at TB 24 - No Play."
59178,2046,"(2:00) (Shotgun) PENALTY on MIN-91-P.Jones, Neutral Zone Infraction, 5 yards, enforced at TB 42 - No Play."
59178,2774,"(6:47) 4-C.McLaughlin 31 yard field goal is GOOD, NULLIFIED by Penalty, Center-97-Z.Triner, Holder-5-J.Camarda. PENALTY on MIN-20-J.Ward, Defensive Offside, 5 yards, enforced at MIN 13 - No Play."
59178,3153,"(:52) (Shotgun) PENALTY on MIN-71-C.Darrisaw, False Start, 5 yards, enforced at TB 20 - No Play."
59178,3292,"(14:27) (Shotgun) 8-K.Cousins pass incomplete short right to 17-K.Osborn. PENALTY on TB-29-C.Izien, Defensive Pass Interference, 4 yards, enforced at TB 5 - No Play."
59178,3521,"(11:34) (Shotgun) 6-B.Mayfield scrambles left end ran ob at TB 40 for 3 yards (21-A.Evans). Penalty on TB-70-R.Hainsey, Offensive Holding, declined."
59178,4089,"(3:52) 1-R.White up the middle to TB 35 for 5 yards (40-I.Pace; 94-D.Lowry). PENALTY on MIN-94-D.Lowry, Face Mask, 15 yards, enforced at TB 35."
59179,39,"6-N.Folk kicks 63 yards from TEN 35 to NO 2. 22-R.Shaheed to NO 21 for 19 yards (37-A.Hooker). FUMBLES (37-A.Hooker), ball out of bounds at NO 24. PENALTY on NO-46-A.Prentice, Offensive Holding, 10 yards, enforced at NO 20. Tennessee challenged the ball was inbounds ruling, and the play was REVERSED. 6-N.Folk kicks 63 yards from TEN 35 to NO 2. 22-R.Shaheed to NO 21 for 19 yards (37-A.Hooker). FUMBLES (37-A.Hooker), RECOVERED by TEN-37-A.Hooker at NO 24. Penalty on NO-46-A.Prentice, Offensive Holding, declined."
59179,78,"(14:56) PENALTY on TEN-88-T.Wesco, False Start, 5 yards, enforced at NO 24 - No Play."
59179,204,"(14:06) (Shotgun) PENALTY on TEN-10-D.Hopkins, False Start, 5 yards, enforced at NO 27 - No Play."
59179,661,"(7:33) (Shotgun) 17-R.Tannehill pass short right to 32-T.Spears to TEN 45 for 2 yards (20-P.Werner). PENALTY on NO-1-A.Taylor, Defensive Holding, 5 yards, enforced at TEN 43 - No Play."
59179,697,"(7:11) PENALTY on TEN-85-C.Okonkwo, False Start, 5 yards, enforced at TEN 48 - No Play."
59179,967,"(2:25) PENALTY on NO-12-C.Olave, False Start, 5 yards, enforced at NO 27 - No Play."
59179,1973,"(2:12) 22-D.Henry left end pushed ob at NO 11 for 2 yards (32-T.Mathieu; 56-D.Davis). PENALTY on TEN-55-A.Brewer, Offensive Holding, 10 yards, enforced at NO 13 - No Play."
59179,2084,"(1:43) 6-N.Folk 31 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse. Penalty on NO, Illegal Formation, declined."
59179,2594,"(9:47) 21-J.Williams right tackle to TEN 34 for -1 yards (50-J.Gibbens, 2-A.Al-Shaair). Penalty on NO-78-E.McCoy, Offensive Holding, declined."
59179,2763,"(7:27) 4-R.Stonehouse punts 44 yards to NO 22, Center-46-M.Cox. 22-R.Shaheed ran ob at NO 45 for 23 yards (56-M.Rice). PENALTY on NO-28-L.Johnson, Offensive Holding, 10 yards, enforced at NO 28."
59179,2859,"(6:06) (Shotgun) 4-D.Carr pass incomplete short left to 83-J.Johnson (21-R.McCreary). PENALTY on TEN-2-A.Al-Shaair, Roughing the Passer, 15 yards, enforced at NO 26 - No Play."
59179,3292,"(:45) (Shotgun) PENALTY on TEN-16-T.Burks, False Start, 5 yards, enforced at TEN 28 - No Play."
59179,3506,"(12:11) (Shotgun) 17-R.Tannehill pass incomplete short middle to 15-N.Westbrook-Ikhine. NO-1-A.Taylor was injured during the play. His return is Probable.  PENALTY on NO-29-P.Adebo, Defensive Holding, 5 yards, enforced at NO 33 - No Play."
59179,3826,"(7:29) PENALTY on NO-71-R.Ramczyk, False Start, 5 yards, enforced at NO 46 - No Play."
59179,4068,"(3:48) (Shotgun) 17-R.Tannehill pass incomplete short middle to 85-C.Okonkwo. PENALTY on NO-6-M.Maye, Defensive Pass Interference, 5 yards, enforced at NO 20 - No Play."
59179,4215,"(2:12) 22-R.Shaheed left end to NO 41 for 12 yards (24-E.Molden). PENALTY on NO-18-K.Kirkwood, Offensive Holding, 10 yards, enforced at NO 34."
59180,308,"(Kick formation) PENALTY on SF, Delay of Game, 5 yards, enforced at PIT 15 - No Play."
59180,517,"(6:38) 23-C.McCaffrey right tackle to PIT 24 for 2 yards (56-A.Highsmith). PENALTY on SF-74-S.Burford, Offensive Holding, 10 yards, enforced at PIT 26 - No Play."
59180,648,"(4:48) 4-J.Moody 46 yard field goal is BLOCKED (20-P.Peterson), Center-46-T.Pepper, Holder-18-M.Wishnowsky, recovered by SF-18-M.Wishnowsky at PIT 36. 18-M.Wishnowsky pushed ob at PIT 19 for 17 yards (50-E.Roberts). PENALTY on PIT-20-P.Peterson, Defensive Offside, 5 yards, enforced at PIT 28 - No Play."
59180,845,"(3:16) (Punt formation) PENALTY on PIT-50-E.Roberts, False Start, 5 yards, enforced at PIT 34 - No Play."
59180,1052,"(:06) (No Huddle) PENALTY on SF-74-S.Burford, False Start, 5 yards, enforced at PIT 34 - No Play."
59180,1207,"(13:30) (Shotgun) 8-K.Pickett pass short right to 30-J.Warren to PIT 20 for -5 yards (29-T.Hufanga). Penalty on PIT-76-C.Okorafor, Offensive Holding, declined."
59180,1278,"(13:05) (Shotgun) PENALTY on PIT-73-I.Seumalo, False Start, 5 yards, enforced at PIT 20 - No Play."
59180,1322,"(12:30) 6-P.Harvin punts 57 yards to SF 28, Center-46-C.Kuntz. 3-R.McCloud to SF 35 for 7 yards (46-C.Kuntz, 37-E.Riley). PENALTY on PIT-46-C.Kuntz, Face Mask, 15 yards, enforced at SF 35."
59180,1359,"(12:17) (Shotgun) 23-C.McCaffrey left guard to PIT 49 for 1 yard (98-D.Leal, 99-L.Ogunjobi). PENALTY on SF-19-D.Samuel, Illegal Motion, 5 yards, enforced at 50 - No Play."
59180,1446,"(10:32) (Shotgun) 13-B.Purdy pass deep right to 11-B.Aiyuk to PIT 31 for 16 yards (54-K.Alexander, 31-K.Neal). PENALTY on PIT-29-L.Wallace, Unnecessary Roughness, 15 yards, enforced at PIT 31."
59180,1571,"(8:32) (Shotgun) 13-B.Purdy pass incomplete short left to 85-G.Kittle (92-I.Loudermilk). Penalty on SF-71-T.Williams, Offensive Holding, declined."
59180,2085,"(1:50) (Shotgun) PENALTY on SF-64-J.Brendel, False Start, 5 yards, enforced at PIT 37 - No Play."
59180,2241,"(1:24) (Shotgun) 22-N.Harris right guard to PIT 38 for 24 yards (29-T.Hufanga). PENALTY on SF-2-D.Lenoir, Unnecessary Roughness, 15 yards, enforced at PIT 38."
59180,2495,"(:18) (Shotgun) 8-K.Pickett pass incomplete short right to 11-A.Robinson [91-A.Armstead]. PENALTY on SF-2-D.Lenoir, Illegal Contact, 4 yards, enforced at SF 7 - No Play."
59180,3024,"(7:14) (Punt formation) PENALTY on SF-0-S.Womack, False Start, 5 yards, enforced at SF 45 - No Play."
59180,3186,"(5:42) (Shotgun) 13-B.Purdy sacked at PIT 46 for -8 yards (90-T.Watt). FUMBLES (90-T.Watt) [90-T.Watt], RECOVERED by PIT-90-T.Watt at PIT 46. PENALTY on SF-74-S.Burford, Face Mask, 15 yards, enforced at PIT 46."
59180,3259,"(4:53) (Shotgun) 8-K.Pickett pass incomplete short right to 19-C.Austin. PENALTY on SF-7-C.Ward, Defensive Pass Interference, 11 yards, enforced at SF 35 - No Play."
59180,3881,"(10:23) (No Huddle, Shotgun) 8-K.Pickett pass deep middle intended for 83-Co.Heyward INTERCEPTED by 29-T.Hufanga (54-F.Warner) at SF 26. 29-T.Hufanga pushed ob at PIT 10 for 64 yards (61-M.Cole). PENALTY on SF-29-T.Hufanga, Illegal Forward Pass, 5 yards, enforced at PIT 46."
59180,4211,"(5:01) (No Huddle, Shotgun) 8-K.Pickett pass short middle to 14-G.Pickens to PIT 42 for 9 yards (54-F.Warner). PENALTY on PIT-14-G.Pickens, Unnecessary Roughness, 15 yards, enforced between downs."
59181,245,"(11:08) 5-T.Way punts 42 yards to ARZ 7, Center-54-C.Cheeseman, downed by WAS-20-J.Martin. PENALTY on WAS-34-C.Holmes, Illegal Block Above the Waist, 10 yards, enforced at ARZ 7."
